(*iter)->filename  	  (*iter)->n  	  (*iter)->m  	(*iter)->opt_obj_given  	  (*iter)->opt_obj_real  	  opt_best_map.at((*iter)->filename)  	(*iter)->rand_seed  	  (*iter)->sol_info_vec.size()  	tct[0]  	  tct[1]  	  tct[2]  	obj[0]  	  obj[1]  	  obj[2]  	iteration[0]  	  iteration[1]  	  iteration[2]  	tm[0]  	  tm[1]  	  tm[2]  	cmp_give_result_cnt[0]  	  cmp_give_result_cnt[1]  	  cmp_give_result_cnt[2]  	cmp_real_result_cnt[0]  	  cmp_real_result_cnt[1]  	  cmp_real_result_cnt[2]  	hit_cnt
Ni_8_3-1_1_5	8	3	112.785100	323.642526	112.785047	1489673009	20	288.532869	288.532869	288.532869	143.380027	143.380027	143.380027	0.000000	0.250000	2.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-1_1_6	8	3	99.054680	284.616832	99.054679	1489673010	20	275.007524	275.007524	275.007524	117.608636	117.608636	117.608636	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_1_7	8	3	59.675320	164.218699	59.675319	1489673012	20	112.491071	112.491071	112.491071	65.169257	65.169257	65.169257	0.000000	0.300000	6.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_1_8	8	3	84.993890	245.508023	84.993890	1489673014	20	184.347900	184.347900	184.347900	122.050180	122.050180	122.050180	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_1_9	8	3	67.886990	168.346780	67.886985	1489673016	20	128.676580	128.676580	128.676580	78.001916	78.001916	78.001916	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_1_10	8	3	80.481340	214.057130	80.481340	1489673018	20	191.020428	191.020428	191.020428	80.481340	80.481340	80.481340	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	0	20	20
Ni_8_3-1_1_11	8	3	83.440120	221.914627	83.440123	1489673021	20	214.632197	214.632197	214.632197	106.066486	106.066486	106.066486	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_1_12	8	3	73.264800	156.652295	73.264804	1489673022	20	149.424116	149.424116	149.424116	73.264804	73.264804	73.264804	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	0	20	20
Ni_8_3-1_1_13	8	3	94.115090	269.880072	94.115084	1489673024	20	259.839071	259.839071	259.839071	134.174083	134.174083	134.174083	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_1_14	8	3	100.001600	258.561953	100.001643	1489673026	20	258.269467	258.269467	258.269467	121.405667	121.405667	121.405667	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_1_15	8	3	74.746480	214.791876	74.746482	1489673029	20	165.363544	165.363544	165.363544	110.345270	110.345270	110.345270	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_1_16	8	3	83.092740	229.368068	83.092743	1489673030	20	178.676244	178.676244	178.676244	100.440887	100.440887	100.440887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-1_1_17	8	3	57.554340	160.164196	57.554339	1489673032	20	124.343632	124.343632	124.343632	63.062061	63.062061	63.062061	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-1_1_18	8	3	111.909200	334.946607	111.909198	1489673034	20	303.430779	303.430779	303.430779	145.221694	145.221694	145.221694	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_1_19	8	3	109.459600	287.289117	109.459623	1489673036	20	255.746629	255.746629	255.746629	117.181081	117.181081	117.181081	0.000000	0.200000	3.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-1_1_20	8	3	98.331430	267.533347	98.331424	1489673038	20	241.918915	241.918915	241.918915	102.570779	102.570779	102.570779	0.000000	0.050000	1.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_1_21	8	3	66.107160	165.233737	66.107159	1489673039	20	154.543257	154.543257	154.543257	76.692444	76.692444	76.692444	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_1_22	8	3	83.024280	224.445376	83.024284	1489673042	20	224.445376	224.445376	224.445376	83.024284	83.024284	83.024284	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	0	20	20
Ni_8_3-1_1_23	8	3	115.548200	306.519092	115.548216	1489673044	20	290.064280	290.064280	290.064280	173.843585	173.843585	173.843585	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_1_24	8	3	79.387880	236.280244	79.387879	1489673046	20	190.539893	190.539893	190.539893	96.495536	96.495536	96.495536	0.000000	0.050000	1.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_1_25	8	3	125.617800	340.858350	125.617844	1489673048	20	298.626743	298.626743	298.626743	202.641438	202.641438	202.641438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_1	8	3	82.365790	213.950128	82.365797	1489673049	20	205.380305	205.380305	205.380305	135.990514	135.990514	135.990514	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_2	8	3	79.880100	219.748068	79.880107	1489673050	20	210.189756	210.189756	210.189756	85.829245	85.829245	85.829245	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_3	8	3	102.342200	290.438036	102.342220	1489673052	20	273.370690	273.370690	273.370690	138.050270	138.050270	138.050270	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_4	8	3	61.482090	169.040774	61.482088	1489673054	20	142.999759	142.999759	142.999759	65.626551	65.626551	65.626551	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_5	8	3	85.382890	240.960687	85.382889	1489673056	20	197.818322	197.818322	197.818322	85.382889	85.382889	85.382889	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	0	20	20
Ni_8_3-1_2_6	8	3	96.871570	289.307816	96.871571	1489673058	20	243.929872	243.929872	243.929872	127.396759	127.396759	127.396759	0.000000	0.900000	7.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_7	8	3	101.665000	290.811222	101.664974	1489673060	20	260.342268	260.342268	260.342268	122.557816	122.557816	122.557816	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_8	8	3	108.263400	281.277473	108.263431	1489673061	20	281.277473	281.277473	281.277473	108.263431	108.263431	108.263431	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	0	20	20
Ni_8_3-1_2_9	8	3	115.132900	323.092445	115.132901	1489673063	20	285.388964	285.388964	285.388964	115.132901	115.132901	115.132901	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	0	20	20
Ni_8_3-1_2_10	8	3	85.225700	231.945656	85.225696	1489673065	20	227.328299	227.328299	227.328299	120.511005	120.511005	120.511005	0.000000	1.050000	5.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_11	8	3	92.548650	237.472684	92.548641	1489673067	20	188.123969	188.123969	188.123969	119.066998	119.066998	119.066998	0.000000	0.050000	1.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_12	8	3	128.987600	369.922501	128.987616	1489673068	20	341.661337	341.661337	341.661337	150.912356	150.912356	150.912356	0.000000	0.150000	1.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_13	8	3	87.166380	211.401695	87.166380	1489673070	20	196.403611	196.403611	196.403611	148.628208	148.628208	148.628208	0.000000	0.450000	4.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_14	8	3	70.567810	198.858103	70.567806	1489673071	20	198.858103	198.858103	198.858103	70.567806	70.567806	70.567806	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	0	20	20
Ni_8_3-1_2_15	8	3	77.835790	220.864708	77.835794	1489673073	20	194.403630	194.403630	194.403630	93.067273	93.067273	93.067273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_16	8	3	106.307700	297.395829	106.307668	1489673075	20	282.125830	282.125830	282.125830	125.898162	125.898162	125.898162	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_17	8	3	119.175200	339.769983	119.175233	1489673077	20	287.544602	287.544602	287.544602	126.453827	126.453827	126.453827	0.000000	0.450000	3.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_18	8	3	95.546890	271.696698	95.546895	1489673079	20	249.221121	249.221121	249.221121	103.000039	103.000039	103.000039	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_19	8	3	50.939800	133.983128	50.939799	1489673081	20	117.112811	117.112811	117.112811	75.883877	75.883877	75.883877	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_20	8	3	115.202300	326.067045	115.202334	1489673083	20	272.417326	272.417326	272.417326	139.159993	139.159993	139.159993	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_21	8	3	90.579890	255.896541	90.579890	1489673086	20	245.509353	245.509353	245.509353	99.340255	99.340255	99.340255	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_22	8	3	101.281000	294.053627	101.281009	1489673087	20	228.207338	228.207338	228.207338	107.814591	107.814591	107.814591	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_23	8	3	84.493860	241.408760	84.493855	1489673089	20	188.780119	188.780119	188.780119	105.610356	105.610356	105.610356	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_24	8	3	75.553310	202.548777	75.553318	1489673091	20	189.558136	189.558136	189.558136	83.847013	83.847013	83.847013	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-1_2_25	8	3	105.954500	299.342509	105.954473	1489673093	20	267.547876	267.547876	267.547876	136.636698	136.636698	136.636698	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_1	8	3	376.220700	1089.837566	376.220720	1489673094	20	1057.866631	1057.866631	1057.866631	529.150432	529.150432	529.150432	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_2	8	3	344.401200	982.350427	344.401250	1489673096	20	932.494357	932.494357	932.494357	462.505211	462.505211	462.505211	0.000000	0.400000	5.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_3	8	3	386.870700	995.485407	386.870647	1489673098	20	995.485407	995.485407	995.485407	386.870647	386.870647	386.870647	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	0	20	20
Ni_8_3-2_1_4	8	3	364.147000	979.162627	364.147032	1489673100	20	963.392999	963.392999	963.392999	372.607374	372.607374	372.607374	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_5	8	3	389.778700	1101.177969	389.778652	1489673102	20	993.423860	993.423860	993.423860	449.211719	449.211719	449.211719	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_6	8	3	447.813600	1186.229691	447.813550	1489673104	20	1110.313397	1110.313397	1110.313397	469.296250	469.296250	469.296250	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_7	8	3	365.869500	988.255430	365.869499	1489673106	20	977.157033	977.157033	977.157033	394.608565	394.608565	394.608565	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_8	8	3	399.298500	1101.139683	399.298472	1489673107	20	1081.893574	1081.893574	1081.893574	542.838388	542.838388	542.838388	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_9	8	3	374.157200	1022.892905	374.157236	1489673109	20	999.175192	999.175192	999.175192	514.977957	514.977957	514.977957	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_10	8	3	377.791000	1040.327776	377.790939	1489673111	20	1007.714020	1007.714020	1007.714020	511.094693	511.094693	511.094693	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_11	8	3	356.937100	1045.332373	356.937082	1489673114	20	999.014625	999.014625	999.014625	510.342210	510.342210	510.342210	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_12	8	3	392.366600	1072.180872	392.366548	1489673116	20	1049.032869	1049.032869	1049.032869	398.927973	398.927973	398.927973	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_13	8	3	360.994500	1029.603327	360.994560	1489673118	20	981.345573	981.345573	981.345573	488.880028	488.880028	488.880028	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_14	8	3	398.949400	1082.727913	398.949456	1489673121	20	1075.774928	1075.774928	1075.774928	431.340294	431.340294	431.340294	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_15	8	3	373.679300	1025.146487	373.679284	1489673123	20	992.697660	992.697660	992.697660	529.169922	529.169922	529.169922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_16	8	3	411.723400	1129.375360	411.723419	1489673124	20	1101.777438	1101.777438	1101.777438	439.816237	439.816237	439.816237	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_17	8	3	388.847900	1141.315116	388.847932	1489673126	20	1078.187988	1078.187988	1078.187988	546.579273	546.579273	546.579273	0.000000	0.100000	1.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_18	8	3	401.339200	1122.408811	401.339175	1489673127	20	1088.532193	1088.532193	1088.532193	570.574385	570.574385	570.574385	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_19	8	3	403.138100	1020.430689	403.138122	1489673129	20	1006.893824	1006.893824	1006.893824	423.995858	423.995858	423.995858	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_20	8	3	398.716300	1131.174281	398.716278	1489673131	20	1119.882612	1119.882612	1119.882612	412.739662	412.739662	412.739662	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_21	8	3	371.501900	1009.149907	371.501937	1489673132	20	985.670621	985.670621	985.670621	389.154431	389.154431	389.154431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_22	8	3	369.835200	1091.016831	369.835168	1489673134	20	1032.142286	1032.142286	1032.142286	462.757612	462.757612	462.757612	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_23	8	3	397.411400	1094.303984	397.411440	1489673136	20	1000.100253	1000.100253	1000.100253	478.080899	478.080899	478.080899	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_24	8	3	376.733900	1093.583282	376.733828	1489673139	20	1069.110169	1069.110169	1069.110169	491.204068	491.204068	491.204068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-2_1_25	8	3	346.612200	1027.687873	346.612157	1489673141	20	1003.035687	1003.035687	1003.035687	657.195511	657.195511	657.195511	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_1	8	3	362.905200	983.714655	362.905200	1489673142	20	969.224972	969.224972	969.224972	387.210586	387.210586	387.210586	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_2	8	3	394.844500	1123.697361	394.844557	1489673145	20	1105.895971	1105.895971	1105.895971	419.163245	419.163245	419.163245	0.000000	0.100000	1.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_3	8	3	430.877900	1152.461500	430.877869	1489673148	20	1124.640605	1124.640605	1124.640605	536.148340	536.148340	536.148340	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_4	8	3	381.888900	1119.333244	381.888861	1489673150	20	1032.644517	1032.644517	1032.644517	418.472900	418.472900	418.472900	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_5	8	3	369.704700	1014.195538	369.704740	1489673151	20	1009.484022	1009.484022	1009.484022	402.282279	402.282279	402.282279	0.000000	0.650000	3.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_6	8	3	392.913200	1078.336169	392.913230	1489673153	20	1046.413523	1046.413523	1046.413523	406.590071	406.590071	406.590071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_7	8	3	402.007200	1158.271681	402.007201	1489673155	20	1121.660247	1121.660247	1121.660247	419.261831	419.261831	419.261831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_8	8	3	356.624900	1042.641091	356.624877	1489673157	20	1006.561348	1006.561348	1006.561348	497.656922	497.656922	497.656922	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_9	8	3	406.865200	1127.426409	406.865208	1489673159	20	1084.070260	1084.070260	1084.070260	406.996366	406.996366	406.996366	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_10	8	3	386.589400	1061.763801	386.589453	1489673161	20	1034.151054	1034.151054	1034.151054	436.408320	436.408320	436.408320	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_11	8	3	407.310900	1096.395427	407.310856	1489673163	20	1075.282992	1075.282992	1075.282992	562.912137	562.912137	562.912137	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_12	8	3	364.951900	1062.260011	364.951867	1489673164	20	1062.260011	1062.260011	1062.260011	364.951867	364.951867	364.951867	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	0	20	20
Ni_8_3-2_2_13	8	3	414.613900	1105.054908	414.613885	1489673166	20	1090.890801	1090.890801	1090.890801	433.094062	433.094062	433.094062	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_14	8	3	383.390800	1014.801845	383.390842	1489673169	20	1014.801845	1014.801845	1014.801845	383.390842	383.390842	383.390842	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	20	0	0	0	20	20
Ni_8_3-2_2_15	8	3	371.548800	1070.878783	371.548793	1489673170	20	1017.296335	1017.296335	1017.296335	388.938664	388.938664	388.938664	0.000000	1.650000	12.000000	0.000000	0.250000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_16	8	3	415.706800	1218.847709	415.706863	1489673172	20	1143.367932	1143.367932	1143.367932	570.003495	570.003495	570.003495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_17	8	3	347.990900	1023.775568	347.990878	1489673173	20	1006.463288	1006.463288	1006.463288	510.749421	510.749421	510.749421	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_18	8	3	402.906300	1127.907583	402.906283	1489673175	20	1084.156377	1084.156377	1084.156377	554.980094	554.980094	554.980094	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_19	8	3	398.239400	1176.516317	398.239454	1489673177	20	1138.921090	1138.921090	1138.921090	452.158576	452.158576	452.158576	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_20	8	3	357.732800	1004.956359	357.732803	1489673180	20	966.338933	966.338933	966.338933	525.649139	525.649139	525.649139	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_21	8	3	380.932000	1066.679602	380.931992	1489673182	20	1027.752126	1027.752126	1027.752126	390.892083	390.892083	390.892083	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_22	8	3	379.145300	1055.381497	379.145250	1489673184	20	970.925360	970.925360	970.925360	402.994598	402.994598	402.994598	0.000000	0.550000	3.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_23	8	3	395.325600	1103.041155	395.325560	1489673186	20	1070.477395	1070.477395	1070.477395	403.599697	403.599697	403.599697	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_24	8	3	382.900200	1085.391031	382.900206	1489673188	20	1039.198709	1039.198709	1039.198709	409.089555	409.089555	409.089555	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_3-2_2_25	8	3	358.961300	1026.105969	358.961276	1489673189	20	927.187386	927.187386	927.187386	358.961276	358.961276	358.961276	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	0	20	20
Ni_8_4-1_1_1	8	4	56.720000	191.001133	56.720000	1489673191	20	146.738931	146.738931	146.738931	125.102352	125.102352	125.102352	0.000000	0.100000	2.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_4-1_1_2	8	4	63.995330	206.190693	63.995330	1489673193	20	205.441385	205.441385	205.441385	71.656055	71.656055	71.656055	0.000000	1.050000	7.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_4-1_1_3	8	4	78.628120	258.001879	78.628123	1489673196	20	221.718823	221.718823	221.718823	88.997770	88.997770	88.997770	0.000000	0.200000	2.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_4-1_1_4	8	4	62.094410	194.394449	62.094416	1489673199	20	178.764902	178.764902	178.764902	64.332205	64.332205	64.332205	0.000000	0.350000	5.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_4-1_1_5	8	4	41.681860	143.922914	41.681862	1489673201	20	128.148340	128.148340	128.148340	74.821531	74.821531	74.821531	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_4-1_1_6	8	4	36.712550	130.754268	36.712547	1489673204	20	99.495433	99.495433	99.495433	36.712547	36.712547	36.712547	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	20	0	0	0	20	20
Ni_8_4-1_1_7	8	4	43.870000	112.199736	43.870000	1489673207	20	95.050616	95.050616	95.050616	45.950516	45.950516	45.950516	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_4-1_1_8	8	4	45.489280	134.722616	45.489280	1489673210	20	127.871077	127.871077	127.871077	61.711797	61.711797	61.711797	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_4-1_1_9	8	4	59.809380	215.096905	59.809375	1489673212	20	184.507253	184.507253	184.507253	109.047516	109.047516	109.047516	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_4-1_1_10	8	4	66.090130	244.121313	66.090136	1489673215	20	236.640216	236.640216	236.640216	127.573292	127.573292	127.573292	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_4-1_1_11	8	4	65.390000	223.011688	65.390000	1489673217	20	215.275726	215.275726	215.275726	65.390000	65.390000	65.390000	0.000000	0.450000	9.000000	0.000000	0.000000	0.000000	0	20	0	0	0	20	20
Ni_8_4-1_1_12	8	4	56.071130	209.233619	56.071124	1489673219	20	194.235995	194.235995	194.235995	64.584872	64.584872	64.584872	0.000000	0.250000	5.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_4-1_1_13	8	4	47.400000	128.211701	47.400000	1489673222	20	117.183690	117.183690	117.183690	47.400000	47.400000	47.400000	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	0	20	20
Ni_8_4-1_1_14	8	4	60.964320	214.741482	60.964320	1489673224	20	168.058780	168.058780	168.058780	65.585801	65.585801	65.585801	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_8_4-1_1_15	8	4	53.298500	143.089795	53.298498	1489673226	20	143.089795	143.089795	143.089795	53.298498	53.298498	53.298498	0.000000	0.050000	1.000000	0.000000	0.150000	1.000000	0	20	0	0	0	20	20
Ni_8_4-1_1_16	8	4	54.882510	202.246599	54.882514	1489673228	20	186.627773	186.627773	186.627773	98.823744	98.823744	98.823744	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_4-1_1_17	8	4	36.400000	117.224275	36.400000	1489673231	20	94.886334	94.886334	94.886334	60.559515	60.559515	60.559515	0.000000	0.050000	1.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_8_4-1_1_18	8	4	66.725880	250.366377	66.725885	1489673234	20	209.778852	209.778852	209.778852	104.478473	104.478473	104.478473	0.000000	0.200000	3.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_8_4-1_1_19	8	4	88.345860	307.246070	88.345855	1489673236	20	267.380003	267.380003	267.380003	89.495285	89.495285	89.495285	0.000000	0.200000	4.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_4-1_1_20	8	4	81.890000	262.404297	81.890000	1489673239	20	228.823757	228.823757	228.823757	81.890000	81.890000	81.890000	0.000000	0.250000	3.000000	0.000000	0.100000	1.000000	0	20	0	0	0	20	20
Ni_8_4-1_1_21	8	4	33.494050	87.202939	33.494054	1489673242	20	85.354267	85.354267	85.354267	40.062188	40.062188	40.062188	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_8_4-1_1_22	8	4	71.180000	267.085118	71.180000	1489673245	20	215.216778	215.216778	215.216778	77.884672	77.884672	77.884672	0.000000	0.400000	4.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
